Fish,Tank,Order,Time,Filter,Up/Down,Resting,Resting place,Hovering,Hovering place,Sinking/Floating,Transition type,Swimming,Stereotypic swimming,Stereotypic swimming group/batch,Stereotypic swimming type,Stereotypic swimming place,Stereotypic swimming number of repititions,Interation with surface,Interaction with surface type,Out of view,Nest building,Foraging
Dragon,Small,2,2:00 PM,,down,2.08,Floor,,,,,1.81,13.38,2,Pacing,Front wall,4,,,,,
Dragon,Small,2,2:00 PM,,down,9.2,Floor,,,,,2.05,10.88,3,Pacing,Front wall,3,,,,,
Dragon,Small,2,2:00 PM,,down,4.38,Plant leaves,,,,,3.55,20.4,3,Pacing,Front wall,8,,,,,
Dragon,Small,2,2:00 PM,,down,7.66,Floor,,,,,7.8,,,,,,,,,,
Dragon,Small,2,2:00 PM,,down,1,Floor,,,,,7.03,,,,,,,,,,
Dragon,Small,2,2:00 PM,,down,,,,,,,4.35,,,,,,,,,,
Dragon,Small,2,2:00 PM,,down,,,,,,,10.08,,,,,,,,,,
Dragon,Small,2,2:00 PM,,down,,,,,,,3.71,,,,,,,,,,
Dragon,Small,2,2:00 PM,,down,,,,,,,12.75,,,,,,,,,,
Dragon,Small,2,2:00 PM,,down,,,,,,,3.66,,,,,,,,,,
Dragon,Small,2,2:00 PM,,down,,,,,,,8.93,,,,,,,,,,
Dragon,Small,2,2:00 PM,,down,,,,,,,8.16,,,,,,,,,,
Dragon,Small,2,6:00 PM,,down,109.22,Floor,,,,,5.8,1.93,1,Pacing front wall,,4,,,,,
Dragon,Small,2,6:00 PM,,down,,,,,,,5.48,2.5,1,Pacing front wall,,4,,,,,
Dragon,Small,2,6:00 PM,,down,,,,,,,2.5,,,,,,,,,,
Dragon,Small,2,6:00 PM,,down,,,,,,,2.61,,,,,,,,,,
Dragon,Small,2,6:00 PM,,down,,,,,,,6.98,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,86.35,Floor,,,,,5.38,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,5.43,Floor,,,,,6.48,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,3.8,Floor,,,,,24.3,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,15.85,Floor,,,,,6.9,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,57.35,Floor,,,,,1.91,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,24.7,Floor,,,,,3.3,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,68.25,Floor,,,,,4.26,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,28.75,Floor,,,,,3.2,,,,,,,,,,
Dragon,Medium,4,7:00 AM,Filter,down,21.48,Floor,,,,,,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,29.1,Floor,9.75,Mid water column,,,4.46,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,15.56,Floor,,,,,12.25,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,95.2,Floor,,,,,1.5,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,,,,,,,3.16,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,,,,,,,4.01,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,,,,,,,3.01,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,,,,,,,2.35,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,,,,,,,12.6,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,,,,,,,3.6,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,,,,,,,6.36,,,,,,,,,,
Dragon,Medium,4,10:00 AM,Filter,down,,,,,,,12.33,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,54,Floor,,,,,9.8,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,45.35,Floor,,,,,4.91,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,16.34,Floor,,,,,2.11,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,3.7,Floor,,,,,5.83,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,36.73,Floor,,,,,7.51,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,57.38,Floor,,,,,4.9,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,5.75,Floor,,,,,3.31,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,27.16,Floor,,,,,6.58,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,41.91,Floor,,,,,5.78,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,13.63,Floor,,,,,7.73,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,6.41,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,6.9,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,9.2,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,7.96,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,13.81,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,15.58,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,2.73,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,18.1,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,8.7,,,,,,,,,,
Dragon,Medium,4,2:00 PM,Filter,down,,,,,,,8.28,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,4.21,Floor,,,,,6.91,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,5.58,Floor,,,,,10.6,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,75.37,Floor,,,,,6.73,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,26.51,Plant leaves,,,,,5.56,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,12.2,Floor,,,,,4.48,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,61.35,Floor,,,,,6.45,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,137.49,Floor,,,,,1.53,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,,,,,,,13.91,,,,,,,,,,
Dragon,Medium,4,6:00 PM,Filter,down,,,,,,,3.51,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,5.68,Floor,,,,,8.53,,,,,,,,,,5.6
Dragon,Large,1,7:00 AM,Filter,down,5.81,Floor,,,,,14.48,,,,,,,,,,5.41
Dragon,Large,1,7:00 AM,Filter,down,5.43,Floor,,,,,11.98,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,8.63,Floor,,,,,3.23,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,13.3,Floor,,,,,7.45,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,14.05,Floor,,,,,4.6,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,2.83,Floor,,,,,16.38,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,1.63,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,13.73,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,5.8,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,5.5,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,5.75,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,8.99,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,8.41,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,6.73,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,9.86,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,6.3,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,9.33,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,5.6,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,9.46,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,7.95,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,3.48,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,3.55,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,8.5,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,5.93,,,,,,,,,,
Dragon,Large,1,7:00 AM,Filter,down,,,,,,,24.15,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,7.25,Floor,,,,,11.83,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,1,Floor,,,,,7.16,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,13.33,Under or against plant,,,,,11.01,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,4.18,Floor,,,,,2.61,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,25.31,Floor,,,,,15.15,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,10.48,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,12.15,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,6.91,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,7.21,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,4.51,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,5.85,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,2.55,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,9.9,,,,,,,,,,
Dragon,Large,1,10:00 AM,Filter,down,,,,,,,9.28,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,18.4,Floor,,,,,6.65,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,42.21,Floor,,,,,10,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,10.58,Floor,,,,,13.16,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,10,Floor,,,,,47.13,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,9.61,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,5.55,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,6.21,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,2.16,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,1.9,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,3.48,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,9,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,13.61,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,4.95,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,4.5,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,16.93,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,3,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,3.33,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,6.63,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,17.96,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,1.15,,,,,,,,,,
Dragon,Large,1,2:00 PM,Filter,down,,,,,,,2.08,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,39.35,Floor,,,,,5.41,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,44.11,Floor,,,,,5.48,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,3.75,Floor,,,,,17.01,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,3.03,Floor,,,,,4.38,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,63.98,Floor,,,,,2.03,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,1.81,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,11.08,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,5.01,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,15.61,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,9.18,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,9.28,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,6.43,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,7.1,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,9.81,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,3.8,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,4.98,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,13.8,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,1.23,,,,,,,,,,
Dragon,Large,1,6:00 PM,Filter,down,,,,,,,11.21,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,3.91,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,4.11,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,2.13,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,6.58,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,48.05,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,24.76,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,12.56,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,13.33,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,3.38,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,4.71,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,4.83,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,7.61,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,7.68,,,,,,,,,,
Dragon,Barren,5,10:00 AM,Filter,down,,,,,,,8.51,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,10.41,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,6.36,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,2.63,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,22.73,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,7.63,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,27.86,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,6.53,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,5.4,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,4.56,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,42.16,,,,,,,,,,
Dragon,Barren,5,2:00 PM,Filter,down,,,,,,,6.4,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,1.83,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,7.43,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,2.35,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,15.5,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,20.15,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,11.23,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,10,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,4,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,36.55,,,,,,,,,,
Dragon,Barren,5,6:00 PM,Filter,down,,,,,,,11.41,,,,,,,,,,
Elf,Large,1,7:00 AM,,up,,,3.68,Mid water column,,,14.76,,,,,,4.16,Nipping wall,,,
Elf,Medium,4,2:00 PM,,up,,,5.23,Mid water column,,,3.83,20.73,1,Pacing,Front wall,6,0.81,Fold into ground/scraped side,,,
Elf,Large,1,10:00 AM,,up,,,4.2,Just under surface (under bubble nest),,,12.01,2.33,1,Pacing,Front wall,4,,,,139.99,9.81
Elf,Large,1,10:00 AM,,up,,,,,,,12.03,2.86,1,Pacing,Front wall,4,,,,78.35,19.26
Elf,Jar,3,7:00 AM,,up,,,3.73,Mid water column,,,12.27,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,9.76,Just under surface,,,23.43,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,4.81,Just under surface,,,10.11,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,3.66,Mid water column,,,4.95,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,,,,,12.06,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,6.58,Just under surface,,,15.85,,,,,,,,,68.67,
Elf,Jar,3,6:00 PM,,up,,,9.36,Just under surface,,,9.93,3.43,1,Zig zag,Front wall,6,,,,,
Elf,Small,2,7:00 AM,,up,,,4.43,Just under surface,,,1.45,2.7,1,Pacing,Front wall,4,,,16,,
Elf,Small,2,7:00 AM,,up,,,8.2,Just under surface,,,5.06,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,3.66,Just under surface,,,11.93,13.76,1,Pacing,Front wall,7,,,10.8,111.43,
Elf,Medium,4,7:00 AM,,up,6.11,Surface,,,,,1.51,,,,,,1.1,Head into surface,,,
Elf,Medium,4,7:00 AM,,up,3.9,Surface,,,,,3.25,,,,,,,,,,
Elf,Medium,4,7:00 AM,,up,4.4,Surface,,,,,5.53,,,,,,,,,,
Elf,Medium,4,7:00 AM,,up,,,,,,,0.55,,,,,,,,,,
Elf,Medium,4,7:00 AM,,up,,,,,,,9.88,,,,,,,,,,
Elf,Medium,4,7:00 AM,,up,,,,,,,6.31,,,,,,,,,,
Elf,Medium,4,10:00 AM,,up,49.2,Plant leaves,3.55,Mid water column,,,6.66,3.66,1,Pacing,Front wall,5,,,,,
Elf,Medium,4,2:00 PM,,up,,,4.76,Just under surface,,,2.98,,,,,,,,,,
Elf,Medium,4,2:00 PM,,up,,,8.05,Just under surface,,,14.54,,,,,,,,,,
Elf,Medium,4,6:00 PM,,up,10.15,Surface,5,Just under surface,,,3.85,,,,,,,,,,
Elf,Medium,4,6:00 PM,,up,,,6.73,Just under surface,,,16.66,,,,,,,,,,
Elf,Medium,4,6:00 PM,,up,,,4.58,Just under surface,,,17.08,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,,,,,2.66,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,,,,,7.84,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,,,,,10.5,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,,,,,8.72,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,,,,,5.96,,,,,,,,,,
Elf,Jar,3,7:00 AM,,up,,,,,,,12.31,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,6.31,Mid water column,,,3.63,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,3.56,Mid water column,,,3.35,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,3.68,Just under surface,,,13.48,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,3.96,Just under surface,,,8.58,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,3,Just under surface,,,4.81,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,7.05,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,9.25,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,17.95,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,4.7,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,20.86,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,7.65,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,28.71,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,36.18,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,26.56,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,3.86,,,,,,,,,,
Elf,Jar,3,10:00 AM,,up,,,,,,,18.85,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,6.23,Just under surface,4.6,Swim to rest (sinking),35.38,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,3.85,Just under surface,,,8.96,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,9.93,Just under surface,,,36.42,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,4.88,Just under surface,,,3.43,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,7.85,Just under surface,,,5.26,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,12.23,Just under surface,,,5.66,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,6.98,Just under surface,,,35.2,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,3.61,Just under surface,,,5.16,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,4.25,Mid water column,,,2.61,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,9.1,Just under surface,,,20.63,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,4.28,Just under surface,,,2.78,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,7.13,Just under surface,,,20.75,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,13.35,Just under surface,,,21.25,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,3.73,Just under surface,,,1.1,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,5.51,Just under surface,,,5.93,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,,,,,9.11,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,,,,,22.41,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,,,,,10.9,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,,,,,11.5,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,,,,,12.26,,,,,,,,,,
Elf,Jar,3,2:00 PM,,up,,,,,,,5.77,,,,,,,,,,
Elf,Jar,3,6:00 PM,,up,,,5.15,Just under surface,,,10.78,,,,,,,,,,
Elf,Jar,3,6:00 PM,,up,,,4.4,Just under surface,,,1,,,,,,,,,,
Elf,Jar,3,6:00 PM,,up,,,3.45,Just under surface,,,2.68,,,,,,,,,,
Elf,Jar,3,6:00 PM,,up,,,,,,,6.03,,,,,,,,,,
Elf,Jar,3,6:00 PM,,up,,,,,,,2,,,,,,,,,,
Elf,Jar,3,6:00 PM,,up,,,,,,,1.75,,,,,,,,,,
Elf,Jar,3,6:00 PM,,up,,,,,,,8.58,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,3.13,Just under surface,,,15.85,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,6.65,Mid water column,,,7.66,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,3.41,Mid water column,,,18.75,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,7.15,Just under surface,,,5.8,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,14.61,Mid water column,,,2.56,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,7.53,Mid water column,,,6.11,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,3.16,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,1.21,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,2.96,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,4.5,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,4.04,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,6.48,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,1.48,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,8.03,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,10.68,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,11.45,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,5.33,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,3,,,,,,,,,,
Elf,Small,2,7:00 AM,,up,,,,,,,7.88,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,6.33,Just under surface,,,7,8.91,2,Pacing,Front wall,5,,,,,
Elf,Small,2,10:00 AM,,up,,,3.36,Just under surface,,,1.88,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,6.4,Just under surface,,,2.51,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,,,,,1.98,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,,,,,5.58,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,,,,,13.11,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,,,,,11.63,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,,,,,20.21,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,,,,,42.58,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,,,,,20.8,,,,,,,,,,
Elf,Small,2,10:00 AM,,up,,,,,,,22.58,,,,,,,,,,
Elf,Small,2,2:00 PM,,up,,,4.75,Just under surface (under bubble nest),,,10.85,2.61,1,Pacing,Front wall,9,,,7,182.44,
Elf,Small,2,2:00 PM,,up,,,3.56,Mid water column,,,23.78,14.98,1,Pacing,Front wall,9,,,,,
Elf,Small,2,2:00 PM,,up,,,6.91,Just under surface (under bubble nest),,,12.55,2.41,2,Pacing,Front wall,4,,,,,
Elf,Small,2,2:00 PM,,up,,,,,,,26.73,1.83,3,Pacing,Front wall,9,,,,,
Elf,Small,2,2:00 PM,,up,,,,,,,5.08,1.31,3,Pacing,Front wall,9,,,,,
Elf,Small,2,2:00 PM,,up,,,,,,,3.71,1.78,3,Pacing,Front wall,9,,,,,
Elf,Small,2,2:00 PM,,up,,,,,,,11.19,,,,,,,,,,
Elf,Small,2,2:00 PM,,up,,,,,,,65.64,,,,,,,,,,
Elf,Small,2,6:00 PM,,up,,,10.43,Just under surface,,,24.7,,,,,,,,18.54,,
Elf,Small,2,6:00 PM,,up,,,13.11,Just under surface,,,7.36,,,,,,,,,,
Elf,Small,2,6:00 PM,,up,,,,,,,6.11,,,,,,,,,,
Elf,Small,2,6:00 PM,,up,,,,,,,24.43,,,,,,,,,,
Elf,Small,2,6:00 PM,,up,,,,,,,2.16,,,,,,,,,,
Elf,Small,2,6:00 PM,,up,,,,,,,11.33,,,,,,,,,,
Elf,Small,2,6:00 PM,,up,,,,,,,4.5,,,,,,,,,,
Elf,Small,2,6:00 PM,,up,,,,,,,2.8,,,,,,,,,,
Elf,Small,2,6:00 PM,,up,,,,,,,9.48,,,,,,,,,,
